department,region,education,gender,recruitment_channel,age,previous_year_rating,KPIs_met >60%,awards_won?,avg_training_score
3,33,2,2,1,28,3.0,0,0,66
1,28,2,2,3,29,1.0,0,0,48
6,22,3,1,1,23,3.0,0,0,55
2,22,2,1,3,38,4.0,1,0,57
9,15,1,1,1,38,3.0,0,0,87
3,2,2,2,1,33,3.0,1,0,72
9,22,2,1,1,27,1.0,0,0,82
5,2,2,1,1,39,5.0,1,0,82
3,2,1,1,3,33,1.0,1,0,72
1,13,2,2,3,30,3.0,0,0,45
2,4,1,2,1,44,5.0,0,0,63
4,27,2,2,3,24,4.0,0,0,82
5,32,2,1,1,30,3.0,0,0,86
1,7,2,1,3,37,3.0,0,0,47
5,4,1,1,3,33,3.0,0,0,82
5,16,2,1,1,28,3.0,1,0,82
1,22,2,1,1,27,4.0,0,0,46
2,11,1,1,1,34,3.0,0,0,63
1,2,2,1,2,32,4.0,0,0,49
7,2,2,2,3,49,5.0,1,0,50
2,15,2,2,1,40,3.0,0,0,60
1,2,2,1,1,36,1.0,0,0,47
5,29,2,1,3,28,1.0,1,0,86
2,7,2,2,3,39,3.0,0,0,61
2,3,2,1,3,36,4.0,1,0,60
5,2,2,1,3,31,3.0,0,0,84
3,2,1,2,1,42,5.0,0,0,67
3,2,2,1,1,28,2.0,0,0,69
1,15,2,1,3,28,4.0,0,0,52
1,27,2,1,1,46,4.0,0,0,50
8,22,2,1,1,27,5.0,1,0,64
1,2,1,1,1,37,5.0,1,0,49
1,7,2,1,1,34,2.0,0,0,49
3,27,1,1,3,38,3.0,1,0,72
1,27,2,2,1,33,1.0,0,0,53
4,15,2,2,3,32,1.0,0,0,81
2,13,1,2,1,49,1.0,0,0,59
1,2,2,2,1,37,5.0,1,0,45
5,22,1,1,3,39,4.0,0,0,81
1,2,1,1,1,58,3.0,0,0,51
7,2,1,1,3,38,5.0,0,0,52
1,26,2,1,1,37,5.0,1,0,53
2,15,2,1,3,41,3.0,1,0,57
5,22,2,1,3,29,4.0,0,0,81
5,25,2,1,3,31,5.0,0,0,84
3,2,1,1,3,57,3.0,1,0,68
7,22,1,1,3,41,5.0,0,0,50
2,23,2,1,3,36,3.0,1,0,68
4,2,2,1,1,31,4.0,1,0,75
1,2,2,2,1,39,2.0,0,0,50
1,6,2,2,1,25,4.0,0,0,51
1,20,2,1,3,40,2.0,1,1,49
1,27,2,1,1,31,3.0,0,0,51
1,23,1,1,3,35,2.0,0,0,53
1,20,2,1,3,28,3.0,1,1,51
2,21,2,1,3,36,3.0,0,0,60
1,27,2,2,1,33,4.0,0,0,49
1,7,1,1,1,47,4.0,1,0,48
7,5,1,1,1,35,3.0,0,0,49
8,7,3,1,3,28,5.0,0,0,60
2,11,2,1,3,32,3.0,0,0,61
4,15,2,2,1,30,5.0,1,0,79
3,7,2,1,1,47,4.0,0,0,69
1,18,2,1,3,26,3.0,0,0,52
2,30,2,2,3,30,3.0,0,0,62
4,2,2,2,3,48,3.0,0,0,82
2,13,2,2,3,46,4.0,0,0,60
1,30,2,1,3,26,3.0,0,0,53
1,27,2,1,3,41,4.0,0,0,47
5,7,2,1,1,30,1.0,0,0,84
2,12,2,1,1,27,4.0,1,0,65
1,25,2,1,3,26,5.0,1,0,46
1,22,1,1,3,21,2.0,0,0,52
5,7,2,1,3,32,4.0,1,0,84
1,6,2,2,1,25,4.0,0,0,52
6,11,2,2,1,30,4.0,1,0,61
1,2,2,2,1,33,3.0,0,0,53
2,15,1,1,3,40,4.0,1,0,57
2,31,2,2,1,29,3.0,1,0,61
2,14,2,2,3,32,5.0,0,0,57
1,6,2,1,3,31,5.0,1,0,44
1,2,1,1,3,48,5.0,0,0,51
1,2,1,2,1,38,4.0,0,0,52
1,7,2,1,3,36,5.0,0,0,49
3,30,1,1,1,40,5.0,1,0,67
2,2,1,2,3,36,1.0,0,0,60
4,2,1,1,3,39,3.0,0,0,76
2,15,1,1,3,45,3.0,0,0,60
2,22,2,2,3,29,5.0,0,0,58
1,1,2,1,1,36,3.0,0,0,50
4,7,1,1,3,45,4.0,1,0,82
1,17,1,1,3,47,1.0,0,0,48
1,14,1,1,3,35,2.0,0,0,48
1,2,2,1,1,24,5.0,0,0,52
2,2,2,2,1,38,3.0,0,0,62
2,12,2,1,3,32,3.0,0,0,54
4,32,2,2,3,27,5.0,0,0,79
1,19,2,1,3,40,2.0,0,0,45
2,13,1,1,1,36,5.0,1,0,58
1,15,2,1,1,44,4.0,0,0,46
1,7,2,1,3,25,1.0,0,0,49
7,2,1,1,1,34,3.0,0,0,55
2,25,1,2,3,35,3.0,0,0,62
6,22,2,2,3,27,5.0,1,0,60
5,30,2,1,3,31,3.0,0,0,85
1,6,2,1,3,35,3.0,0,0,47
3,2,1,2,2,43,5.0,1,0,67
2,13,2,1,1,38,5.0,0,0,60
3,19,2,1,3,33,1.0,0,0,71
1,1,1,1,3,31,2.0,1,0,50
5,7,1,1,3,35,5.0,1,0,83
4,13,2,1,1,25,4.0,1,0,83
6,2,2,1,1,25,4.0,1,0,59
1,14,1,1,3,42,3.0,0,0,53
2,17,2,1,1,31,4.0,0,0,61
1,12,2,1,1,40,5.0,0,0,45
1,2,2,1,3,43,5.0,0,0,51
3,2,2,2,1,28,5.0,0,0,66
4,7,1,2,1,40,5.0,1,0,76
1,22,2,1,3,32,5.0,1,0,47
1,13,2,1,1,22,5.0,0,0,51
2,28,2,1,1,36,4.0,0,0,62
4,2,2,1,2,25,4.0,1,0,77
6,31,2,1,3,27,2.0,0,0,60
1,20,1,1,1,41,5.0,0,0,47
7,7,1,1,3,36,4.0,0,0,47
3,11,1,1,3,42,3.0,0,0,70
1,27,2,1,1,32,1.0,0,0,52
3,2,1,1,3,44,4.0,0,0,72
3,22,1,1,3,30,3.0,0,0,75
5,22,2,1,3,47,3.0,0,0,86
5,28,2,1,1,29,5.0,1,0,87
2,13,2,1,3,32,4.0,0,0,66
3,9,2,1,3,31,4.0,1,0,69
5,17,2,1,1,30,4.0,0,0,85
1,31,2,2,1,31,2.0,0,0,47
8,4,2,1,3,30,5.0,1,0,59
1,15,2,1,1,23,2.0,0,0,55
1,29,1,1,3,42,3.0,0,0,49
1,7,2,1,3,26,1.0,0,0,50
1,7,2,1,1,30,5.0,0,0,50
6,2,2,1,3,39,3.0,0,0,59
3,7,1,1,1,34,1.0,0,0,71
5,2,2,1,3,42,3.0,0,0,82
2,2,1,1,1,51,5.0,1,0,55
2,19,2,1,1,39,4.0,1,0,59
3,22,1,1,1,34,3.0,0,0,69
4,26,2,2,1,34,3.0,0,0,80
2,2,1,1,3,41,2.0,0,0,57
1,30,2,1,3,31,5.0,0,0,47
1,8,2,1,3,34,3.0,1,0,51
2,32,1,2,3,50,4.0,0,0,56
4,19,2,1,1,33,1.0,0,0,83
5,13,2,1,3,29,4.0,0,0,84
1,2,2,1,3,28,5.0,0,0,53
5,22,2,1,1,33,4.0,0,0,88
7,7,2,2,3,31,4.0,1,0,49
3,2,1,2,3,42,3.0,0,0,69
1,28,2,1,3,24,3.0,0,0,46
1,14,2,1,1,27,4.0,1,0,47
3,25,2,2,1,28,4.0,0,0,71
1,2,2,1,1,53,5.0,1,0,49
2,15,2,2,1,41,4.0,1,0,62
1,2,1,2,3,45,4.0,0,0,56
3,23,1,2,3,36,3.0,0,0,66
2,4,2,1,3,44,4.0,1,0,57
6,2,2,1,3,42,4.0,0,0,62
1,25,1,1,3,33,4.0,1,0,50
4,2,1,1,1,50,3.0,0,0,78
6,22,2,1,3,29,5.0,1,0,62
3,2,3,2,3,21,5.0,1,0,70
1,16,1,1,1,31,3.0,0,0,46
6,2,2,1,3,28,3.0,1,0,59
1,22,2,1,2,28,4.0,0,0,50
2,6,2,1,3,31,1.0,0,0,58
2,7,1,2,1,50,4.0,0,0,57
6,2,2,1,3,34,3.0,1,0,57
5,15,1,1,1,31,3.0,0,0,83
3,2,2,2,1,33,2.0,0,0,70
2,7,2,2,1,34,3.0,0,0,63
6,2,2,1,3,53,3.0,0,0,61
1,2,2,1,3,29,5.0,0,0,49
4,5,2,2,1,25,3.0,0,0,83
1,26,2,2,1,35,3.0,0,0,53
4,2,1,1,3,37,1.0,0,0,82
4,5,2,2,3,26,3.0,0,0,79
1,28,2,1,1,29,4.0,1,0,48
1,14,2,1,3,32,3.0,0,0,49
1,2,2,2,3,37,5.0,0,0,48
2,8,2,1,3,29,5.0,1,0,60
2,7,2,1,1,31,5.0,1,0,60
2,32,2,2,1,29,3.0,1,0,60
2,2,2,2,3,37,5.0,1,0,55
1,7,2,2,1,26,1.0,0,0,54
4,29,2,1,1,36,2.0,0,0,78
7,22,2,1,3,27,4.0,1,0,44
3,2,2,2,1,41,3.0,0,0,74
1,1,2,1,3,29,4.0,0,0,50
1,2,2,1,3,26,1.0,0,0,46
3,2,2,1,3,33,5.0,1,0,68
2,11,2,2,1,27,2.0,0,0,60
5,34,2,1,1,26,3.0,1,0,86
2,4,2,1,1,32,5.0,0,0,61
2,11,1,1,1,36,3.0,0,0,58
3,22,1,1,3,33,2.0,0,0,64
2,2,3,1,1,23,3.0,0,0,59
5,28,1,1,1,31,5.0,1,0,88
1,28,2,1,1,38,3.0,0,0,45
8,5,2,1,1,30,5.0,1,0,59
2,17,2,2,3,27,5.0,1,0,59
3,17,2,2,1,28,5.0,1,0,68
1,15,1,1,3,44,1.0,0,0,48
1,25,1,1,3,34,3.0,0,0,55
2,2,2,2,3,44,3.0,1,0,57
1,26,2,1,3,38,1.0,0,0,50
3,20,1,1,1,38,3.0,0,0,71
6,2,2,1,3,23,1.0,1,0,59
1,1,1,1,3,34,1.0,0,0,52
5,26,2,1,3,30,3.0,1,0,87
2,22,2,1,3,46,4.0,1,0,59
2,31,2,1,1,40,5.0,1,0,62
2,26,2,1,1,27,3.0,0,0,57
1,7,2,1,1,22,1.0,1,0,49
4,27,1,2,3,50,3.0,0,0,71
9,7,2,1,1,35,1.0,0,0,81
2,13,2,2,3,29,4.0,1,0,60
3,2,1,1,1,32,3.0,0,0,60
3,2,3,1,1,26,3.0,0,0,67
7,13,2,2,1,37,5.0,1,0,47
1,2,2,1,3,44,3.0,0,0,49
1,16,2,1,3,45,5.0,0,0,52
2,27,2,1,3,37,4.0,0,0,58
1,27,2,1,3,29,1.0,0,0,49
3,7,2,2,1,43,3.0,1,0,66
2,4,1,1,1,35,3.0,0,0,62
7,10,1,1,1,29,5.0,1,0,49
3,29,2,1,1,35,1.0,0,0,65
3,2,2,2,1,29,1.0,0,0,70
1,17,2,1,1,29,3.0,0,0,44
4,14,2,2,3,53,5.0,0,0,81
3,2,2,1,3,44,5.0,0,0,71
1,16,2,2,1,27,3.0,0,0,51
1,13,1,1,3,40,1.0,0,0,47
1,29,2,1,1,35,2.0,0,0,48
7,22,1,1,3,37,5.0,1,0,46
2,2,2,2,3,43,4.0,1,0,64
1,23,1,1,1,34,5.0,0,0,49
2,13,2,1,3,52,1.0,0,0,59
1,13,2,2,3,33,5.0,1,0,55
1,27,2,1,3,39,3.0,1,0,51
3,2,2,2,3,47,3.0,0,0,72
1,2,1,1,3,59,1.0,0,0,49
3,22,1,2,1,35,3.0,0,0,71
1,31,2,2,1,31,1.0,0,0,51
2,22,1,2,1,30,3.0,0,0,59
1,11,2,1,3,39,3.0,0,0,45
2,22,1,1,2,36,2.0,1,0,58
1,6,2,1,1,39,3.0,0,0,47
2,2,2,2,3,53,5.0,1,0,60
1,2,2,1,3,26,4.0,0,0,49
1,22,2,1,1,27,4.0,0,0,50
3,7,2,1,3,40,1.0,0,0,75
1,29,2,2,3,29,3.0,0,0,52
2,2,2,1,3,56,5.0,0,0,55
1,23,2,1,1,44,3.0,0,0,51
4,2,2,2,3,26,5.0,0,0,77
5,31,1,1,1,30,1.0,0,0,83
5,13,2,1,1,30,3.0,0,0,85
2,2,2,2,1,40,2.0,0,0,64
2,7,1,2,1,47,3.0,1,0,58
1,27,2,1,1,28,4.0,0,0,48
1,27,2,1,1,38,4.0,0,0,49
1,20,1,1,1,47,5.0,0,0,52
7,25,2,2,3,28,1.0,0,0,51
1,9,2,1,1,31,1.0,0,0,49
1,19,2,1,1,30,4.0,0,0,52
1,29,2,1,1,29,4.0,1,0,56
1,15,2,1,1,41,1.0,1,0,50
5,22,1,1,1,28,4.0,1,0,87
1,4,2,1,3,37,4.0,0,0,49
5,22,2,2,1,26,4.0,0,0,86
2,2,1,1,1,40,5.0,1,0,60
8,16,2,1,3,42,3.0,0,0,56
1,27,2,1,1,44,3.0,0,0,48
2,2,2,2,3,33,1.0,0,0,57
1,2,1,1,3,59,5.0,0,0,52
3,2,2,2,3,30,3.0,1,0,69
1,2,1,1,1,42,3.0,0,0,47
1,31,2,1,1,25,4.0,0,0,47
1,13,2,1,3,48,5.0,0,0,52
6,2,2,1,3,37,3.0,0,0,61
1,15,2,1,3,34,1.0,0,0,39
2,32,2,2,3,30,4.0,1,0,58
1,2,1,1,3,52,4.0,0,0,50
4,19,2,1,3,36,3.0,0,0,80
2,14,2,1,3,30,3.0,0,0,58
1,22,1,1,1,54,4.0,1,0,54
2,34,2,1,3,26,4.0,1,0,59
7,26,2,1,1,27,5.0,1,0,50
7,15,2,1,3,31,3.0,0,0,52
4,7,2,2,3,24,3.0,0,0,79
3,5,2,1,1,29,3.0,0,0,70
3,2,1,1,2,41,3.0,1,0,68
2,3,2,1,3,30,5.0,1,0,56
5,2,1,1,1,35,2.0,1,0,85
1,31,2,1,3,24,1.0,0,0,50
2,22,2,1,3,32,3.0,0,0,57
4,23,2,1,3,30,4.0,0,0,79
1,26,2,1,3,53,5.0,0,0,48
2,27,2,1,1,28,3.0,1,0,59
1,2,2,1,1,23,1.0,0,0,44
2,20,2,1,1,41,3.0,0,0,60
1,25,2,1,1,31,5.0,1,0,46
2,22,1,2,1,36,2.0,1,0,59
1,2,1,1,1,39,4.0,0,0,50
2,15,2,2,1,42,3.0,0,0,63
2,16,1,1,1,41,3.0,1,0,59
1,32,2,1,3,42,3.0,0,0,45
1,16,1,1,3,42,1.0,0,0,47
3,2,1,1,3,38,3.0,0,0,68
3,2,2,1,1,36,5.0,1,0,70
1,28,2,1,1,41,5.0,1,0,51
1,13,2,1,3,29,5.0,1,0,47
2,22,2,2,3,36,5.0,1,0,65
5,7,2,1,1,40,4.0,0,0,87
5,29,2,2,3,31,5.0,1,0,86
2,22,2,2,3,28,5.0,1,0,61
1,4,2,1,1,43,4.0,1,0,51
2,15,2,1,3,35,4.0,0,0,62
4,2,1,1,3,44,2.0,0,0,83
2,8,2,1,1,26,4.0,0,0,55
1,2,2,1,1,24,5.0,0,0,49
5,11,2,1,3,28,5.0,1,0,85
2,2,1,1,1,43,3.0,0,0,59
3,8,1,1,3,39,2.0,1,0,72
2,22,2,2,1,26,3.0,0,0,60
1,31,2,2,3,50,3.0,0,0,53
2,15,2,1,3,28,1.0,0,0,61
3,2,1,1,3,51,3.0,0,0,66
5,15,2,1,3,29,5.0,1,0,86
5,6,2,1,3,34,3.0,0,0,85
2,15,2,2,3,36,4.0,1,0,56
2,7,2,1,3,31,3.0,0,0,56
3,31,1,1,3,42,3.0,0,0,68
1,24,2,1,1,29,5.0,0,0,50
2,9,2,1,1,34,4.0,0,0,57
8,2,1,1,1,47,3.0,0,0,63
1,15,1,2,1,34,1.0,0,0,45
1,2,1,2,3,46,5.0,0,0,52
7,2,2,1,2,26,5.0,0,0,50
8,2,2,1,1,41,3.0,0,0,58
1,4,1,1,3,33,1.0,0,0,48
4,26,2,1,1,36,4.0,0,0,80
7,2,1,2,2,37,4.0,0,0,49
9,26,2,1,1,28,5.0,1,0,91
7,2,2,1,3,24,3.0,0,0,50
1,2,1,1,3,55,3.0,0,0,48
4,26,2,2,3,30,3.0,0,0,82
1,29,2,1,3,35,3.0,1,0,45
3,22,2,1,3,27,1.0,0,0,72
6,7,2,2,3,25,4.0,0,0,59
1,22,2,1,1,39,4.0,1,0,50
4,7,1,2,3,34,5.0,1,0,83
1,1,2,1,3,29,5.0,1,0,54
1,22,2,2,1,37,5.0,0,0,50
3,2,2,2,3,49,4.0,0,0,72
6,22,1,1,3,36,3.0,0,0,57
2,13,2,2,3,29,3.0,0,0,60
4,7,2,1,1,37,2.0,0,0,78
1,11,2,1,3,29,3.0,1,0,48
2,2,1,1,3,41,2.0,0,0,60
4,33,2,2,1,28,1.0,0,0,78
3,15,1,2,1,54,3.0,0,0,68
1,16,2,1,1,21,3.0,0,0,52
2,27,2,2,1,32,4.0,0,0,56
3,4,1,2,3,33,3.0,0,0,66
1,31,2,1,3,23,4.0,0,0,48
3,2,2,1,1,26,4.0,1,0,70
2,7,2,2,1,33,5.0,1,0,63
2,26,1,1,1,45,2.0,0,0,62
1,27,1,1,1,32,1.0,0,0,47
4,2,2,1,3,30,5.0,1,1,78
4,15,2,1,1,32,1.0,1,0,77
7,26,2,2,3,27,1.0,0,0,48
4,13,2,2,3,36,4.0,0,0,87
6,31,2,1,1,29,5.0,1,0,59
1,26,1,1,1,43,2.0,0,0,49
7,2,2,1,3,51,3.0,0,0,53
3,7,1,1,3,37,4.0,0,0,64
6,2,1,1,3,43,3.0,0,0,58
6,2,1,1,1,50,3.0,0,0,61
5,32,2,1,1,35,3.0,1,0,89
2,16,1,2,1,51,3.0,0,0,56
1,6,2,1,3,32,5.0,0,0,48
5,2,2,1,1,34,3.0,0,0,86
2,31,2,2,3,25,4.0,0,0,63
2,26,2,2,1,27,5.0,0,0,61
5,4,2,1,3,27,5.0,1,0,85
2,2,1,1,3,54,3.0,1,0,60
1,31,2,2,1,35,5.0,0,0,52
3,7,1,1,3,42,5.0,0,0,71
1,28,2,1,1,41,3.0,0,0,49
5,32,2,2,1,30,3.0,0,0,84
1,22,1,1,3,59,2.0,0,0,48
7,20,2,1,1,28,3.0,0,0,45
2,2,2,1,1,38,5.0,0,0,60
1,24,2,1,3,29,3.0,0,0,48
3,8,2,1,3,29,1.0,1,0,71
4,2,2,1,2,33,5.0,1,0,85
2,2,2,1,3,50,2.0,0,0,60
2,7,2,2,3,34,3.0,0,0,56
2,31,2,1,1,45,5.0,0,0,67
7,13,2,2,3,31,5.0,1,1,54
5,2,2,1,3,28,2.0,0,0,85
1,7,1,1,3,41,5.0,0,0,50
1,11,1,1,3,43,5.0,1,0,49
6,2,1,1,3,37,3.0,0,0,62
8,11,2,1,1,37,4.0,0,0,56
5,4,1,1,3,40,5.0,0,0,86
2,27,1,1,3,40,4.0,1,0,58
2,2,2,2,1,59,4.0,0,0,58
1,22,2,1,1,20,5.0,1,0,48
2,29,1,1,3,35,4.0,1,0,61
5,23,2,1,3,27,3.0,0,0,87
4,22,1,2,3,57,2.0,0,0,80
1,27,2,1,1,37,5.0,0,0,47
3,22,2,1,1,30,4.0,1,0,71
5,27,2,1,1,30,1.0,0,0,86
3,2,2,1,3,55,5.0,1,0,73
2,22,2,1,1,37,3.0,0,0,59
4,26,2,1,1,35,1.0,0,0,83
5,1,2,1,1,32,5.0,0,0,87
1,2,2,2,1,32,1.0,0,0,47
4,13,2,2,3,30,3.0,1,0,81
5,22,2,1,3,27,3.0,1,0,86
7,2,2,2,3,33,1.0,0,0,48
1,13,2,1,3,31,2.0,0,0,49
2,15,2,1,3,44,3.0,1,0,62
7,20,1,1,1,29,5.0,1,0,52
1,15,2,1,3,33,2.0,0,0,55
6,29,1,1,1,35,1.0,0,0,66
1,2,1,1,1,30,5.0,0,0,46
1,21,1,1,1,37,3.0,0,0,49
7,2,2,1,3,45,1.0,0,0,48
4,2,2,2,3,31,3.0,1,0,82
5,2,1,1,3,44,3.0,0,0,84
7,2,1,1,3,35,4.0,0,0,50
5,28,2,1,1,31,4.0,1,0,84
1,1,1,1,3,43,3.0,0,0,51
1,26,2,1,3,40,5.0,0,0,49
4,2,2,1,1,58,2.0,0,0,82
3,13,2,2,3,30,1.0,0,0,70
1,22,1,2,1,41,4.0,0,0,46
4,2,1,1,1,56,1.0,1,0,77
1,28,2,1,1,42,3.0,0,0,48
1,2,1,1,1,55,2.0,0,0,51
2,27,2,2,3,34,4.0,0,0,62
4,4,2,1,1,29,4.0,0,0,79
3,2,1,2,1,31,3.0,0,0,72
1,11,2,1,3,30,2.0,0,0,51
4,2,2,1,1,50,4.0,1,0,73
5,15,2,1,1,38,3.0,1,0,84
8,22,2,1,3,30,2.0,0,0,57
2,7,2,2,3,29,5.0,1,0,57
5,19,2,1,1,28,2.0,0,0,84
1,2,2,1,3,59,3.0,0,0,50
2,25,2,1,3,29,4.0,0,0,57
4,2,2,1,3,34,2.0,1,0,76
6,3,2,1,1,28,4.0,1,0,59
2,22,2,2,3,32,3.0,0,0,67
1,16,2,1,3,32,1.0,0,0,48
2,31,2,1,1,30,5.0,1,0,62
4,2,1,2,1,45,5.0,1,0,87
4,22,1,2,1,34,1.0,0,0,76
5,15,2,1,3,24,5.0,0,0,84
5,7,2,1,3,38,4.0,0,0,84
2,2,2,1,3,25,1.0,0,0,61
1,22,2,1,1,40,3.0,0,0,49
6,2,3,1,1,31,3.0,1,1,61
7,2,2,2,1,33,3.0,0,0,55
1,14,2,2,3,41,1.0,0,0,50
1,8,1,1,3,44,2.0,0,0,51
1,22,1,1,3,35,4.0,0,0,48
2,22,1,1,3,41,4.0,1,0,58
4,2,2,1,3,41,1.0,1,0,79
3,15,1,2,1,38,4.0,0,0,68
3,17,1,2,1,53,3.0,1,0,72
2,7,2,1,1,40,3.0,0,0,54
5,26,2,2,1,29,5.0,0,0,84
1,19,2,1,3,30,3.0,0,0,48
7,7,2,2,3,30,1.0,0,0,51
5,31,2,1,3,37,5.0,1,0,89
2,31,2,1,3,28,5.0,1,0,64
3,26,2,1,3,46,3.0,0,0,63
4,31,2,2,3,30,4.0,1,0,80
2,8,2,1,3,30,4.0,1,0,59
1,30,2,1,1,40,1.0,0,0,51
1,12,2,1,1,38,2.0,0,0,49
1,2,2,1,3,56,5.0,1,0,51
2,14,2,1,3,32,4.0,1,0,60
5,2,2,1,3,26,3.0,0,0,82
5,1,2,1,3,35,3.0,1,0,88
3,34,2,1,1,29,3.0,1,0,70
6,2,2,2,1,47,5.0,1,0,61
1,2,2,1,3,45,3.0,1,0,45
1,13,1,1,1,51,4.0,0,0,52
4,13,1,1,3,52,3.0,0,0,78
1,7,2,1,3,42,4.0,1,0,52
3,13,1,1,3,36,5.0,0,0,69
1,6,2,1,1,38,5.0,0,0,59
2,17,2,2,1,31,1.0,1,0,54
4,27,1,1,1,34,5.0,1,0,82
5,34,2,1,3,29,3.0,0,0,88
4,31,1,2,1,39,3.0,0,0,78
1,31,2,1,1,36,1.0,0,1,50
1,20,1,1,1,35,4.0,0,0,50
1,26,2,1,3,48,3.0,0,0,54
3,2,1,2,1,40,4.0,0,0,65
6,28,2,1,1,27,4.0,0,0,59
2,2,2,2,1,33,5.0,1,0,61
7,6,2,1,1,26,5.0,0,0,53
6,2,2,1,3,39,4.0,0,0,63
5,2,2,1,1,31,3.0,0,0,85
8,12,2,1,3,26,5.0,0,0,59
2,2,1,1,1,40,4.0,1,0,66
4,26,1,1,3,50,4.0,1,0,81
3,10,1,1,3,37,4.0,0,0,68
5,22,2,1,1,26,5.0,1,0,80
1,22,2,1,3,28,4.0,0,0,52
3,14,2,1,3,32,3.0,0,0,74
5,8,2,1,1,29,2.0,0,0,83
2,4,2,1,3,46,3.0,0,0,59
3,13,2,2,1,29,5.0,0,0,70
1,25,2,1,3,32,3.0,1,0,49
5,22,1,1,3,50,4.0,1,0,86
2,30,2,2,3,28,3.0,0,0,62
1,16,2,2,1,30,1.0,0,0,44
1,17,2,1,3,30,5.0,0,0,42
1,11,2,1,3,34,5.0,1,0,46
1,2,2,1,2,38,5.0,0,0,49
1,26,1,1,3,24,1.0,0,0,52
5,8,1,1,3,31,2.0,0,0,84
1,2,2,1,1,26,4.0,1,0,51
5,22,2,2,3,24,1.0,1,0,86
3,7,2,1,3,40,3.0,0,1,66
3,2,1,1,3,40,4.0,0,0,66
2,19,2,2,1,36,4.0,0,0,55
2,22,2,1,3,26,1.0,0,0,51
2,4,2,2,3,30,3.0,1,0,55
2,8,2,1,3,28,3.0,0,0,56
2,4,1,2,1,45,5.0,1,0,59
7,28,2,2,3,27,4.0,1,0,50
3,2,1,1,1,55,3.0,0,0,70
1,22,2,1,1,30,4.0,1,0,52
1,2,2,1,1,31,3.0,0,0,51
1,2,2,1,1,48,4.0,0,0,49
4,13,1,1,3,53,5.0,1,0,77
2,2,2,2,1,43,2.0,0,0,59
1,15,2,1,1,31,3.0,0,0,48
3,23,2,1,1,31,5.0,1,0,71
5,22,1,1,3,32,4.0,1,0,88
1,28,2,1,1,36,3.0,1,0,45
2,7,2,1,1,36,5.0,1,0,60
2,2,2,2,3,33,3.0,0,0,58
1,32,2,1,3,30,2.0,0,0,46
1,13,2,1,1,22,3.0,1,0,48
5,2,1,1,1,31,2.0,0,0,81
7,2,1,2,1,37,3.0,0,0,47
4,33,2,1,3,53,3.0,0,0,82
1,13,1,1,3,31,2.0,0,0,50
4,2,2,2,1,30,4.0,0,0,80
1,20,2,1,1,26,4.0,0,0,51
3,2,2,1,1,42,3.0,0,0,67
3,29,2,1,3,34,4.0,0,0,67
1,31,1,1,1,41,4.0,0,0,47
1,32,2,1,3,26,3.0,0,0,55
2,31,2,1,1,41,4.0,1,0,56
1,11,2,1,3,30,5.0,0,0,48
1,2,1,1,1,27,5.0,0,0,53
5,31,2,1,1,27,3.0,1,0,86
3,10,1,2,1,45,4.0,0,0,68
3,7,3,2,1,25,1.0,1,0,71
4,7,2,2,3,36,2.0,1,0,81
2,5,2,1,1,47,3.0,0,0,65
5,2,1,1,3,54,5.0,0,0,85
2,15,1,1,1,44,5.0,1,0,58
4,31,2,1,3,29,3.0,0,0,79
1,27,1,1,1,35,5.0,0,0,50
3,15,2,2,3,32,5.0,1,0,69
2,4,1,2,1,34,3.0,0,0,64
2,2,1,1,1,49,1.0,0,0,62
2,31,2,1,3,34,5.0,1,0,59
6,2,2,1,3,30,2.0,0,0,54
3,2,2,1,3,34,1.0,0,0,65
1,4,2,1,3,27,4.0,0,0,49
4,5,2,2,3,30,1.0,0,0,78
2,2,2,1,3,32,4.0,1,0,56
1,16,2,2,1,29,3.0,0,0,43
1,16,2,2,3,30,1.0,0,0,52
1,22,1,2,3,32,4.0,1,1,48
6,22,2,1,1,33,1.0,0,0,59
1,7,2,1,3,31,1.0,0,0,50
7,2,2,1,1,31,5.0,1,0,50
2,17,2,2,3,32,3.0,0,0,63
2,20,2,1,3,32,3.0,0,0,59
5,28,1,1,1,32,3.0,0,0,82
5,22,2,1,1,37,2.0,0,0,83
6,26,2,1,3,26,5.0,1,0,61
7,22,1,1,3,32,5.0,1,0,49
1,22,2,1,3,26,5.0,0,0,49
1,2,2,2,3,46,4.0,0,0,51
1,2,2,1,1,20,5.0,0,0,49
2,15,2,1,1,38,4.0,1,0,60
1,22,2,1,1,26,3.0,0,0,51
1,10,1,1,1,31,3.0,0,0,49
4,27,2,2,3,40,3.0,1,0,79
5,24,2,1,1,29,3.0,0,0,81
2,8,2,2,3,26,5.0,0,0,60
1,7,2,1,1,38,4.0,1,0,46
1,7,1,2,1,34,3.0,0,0,48
4,27,2,1,3,42,3.0,1,0,76
2,31,2,1,1,36,5.0,0,0,59
4,2,2,2,3,49,2.0,0,0,81
1,22,2,1,3,42,2.0,0,0,53
1,2,2,1,2,37,5.0,0,0,50
4,5,2,1,3,47,3.0,0,0,75
6,22,2,1,3,25,4.0,1,0,55
4,16,2,1,1,51,5.0,1,1,84
4,2,2,2,1,55,4.0,0,0,78
2,16,2,1,3,32,4.0,1,1,59
5,1,1,1,3,30,5.0,1,0,85
3,13,2,2,3,42,3.0,1,0,72
1,8,1,1,1,42,5.0,0,0,50
5,7,2,1,3,34,4.0,0,0,85
